email_id,email_length,word_count,html_ratio,url_count,ip_count,attachment_count,urgency_keyword_count,credential_request_flag,financial_request_flag,is_shortened_url_present,label
EML-2026-00815,497,82,0.5872,3,1,0,1,0,1,0,1
EML-2026-00816,610,114,0.8869,1,0,0,1,1,0,0,1
EML-2026-00817,907,152,0.6485,3,0,0,2,1,0,0,1
EML-2026-00818,1344,219,0.4525,0,0,0,0,0,1,0,0
EML-2026-00819,344,64,0.8908,0,0,0,1,1,1,0,0
EML-2026-00820,457,89,0.7672,1,0,1,1,0,1,0,0
EML-2026-00821,431,82,0.27,1,0,0,2,1,1,0,1
EML-2026-00822,612,103,0.2112,0,0,0,0,0,0,0,0
EML-2026-00823,934,148,0.6744,1,0,2,0,0,0,0,0
EML-2026-00824,361,71,0.5759,1,0,0,0,0,0,1,0
EML-2026-00825,706,115,0.7712,2,0,1,0,0,0,0,1
EML-2026-00826,972,176,0.728,2,0,0,4,1,1,0,1
EML-2026-00827,557,97,0.6314,1,0,1,0,0,0,0,0
EML-2026-00828,219,34,0.9384,1,0,0,1,0,0,0,0
EML-2026-00829,763,138,0.5536,0,1,0,1,1,0,0,1
EML-2026-00830,1045,183,0.1961,0,0,0,0,0,1,0,0
EML-2026-00831,425,84,0.804,2,0,0,0,0,0,0,0
EML-2026-00832,313,61,0.3141,0,0,1,0,1,0,0,0
EML-2026-00833,747,138,0.7607,1,0,0,2,0,0,0,0
EML-2026-00834,755,149,0.9135,3,1,0,0,0,0,0,0
EML-2026-00835,542,91,0.6923,1,0,1,1,0,0,0,0
EML-2026-00836,502,89,0.6066,1,1,0,0,0,0,0,0
EML-2026-00837,718,123,0.4913,2,0,0,0,0,1,0,1
EML-2026-00838,422,80,0.4097,1,0,0,0,0,0,0,0
EML-2026-00839,473,86,0.4001,1,0,0,1,0,0,0,1
EML-2026-00840,905,150,0.6409,3,0,0,0,0,1,0,1
EML-2026-00841,411,63,0.7386,2,0,2,1,0,0,0,0
EML-2026-00842,371,73,0.6767,0,1,0,2,0,1,0,1
EML-2026-00843,502,79,0.2686,4,1,0,1,0,0,1,0
EML-2026-00844,598,101,0.5199,1,0,1,1,0,0,0,1
EML-2026-00845,788,134,0.7729,0,0,0,0,0,0,0,0
EML-2026-00846,518,90,0.5043,1,0,0,0,0,0,0,0
EML-2026-00847,1115,218,0.5561,1,0,0,0,0,0,0,0
EML-2026-00848,732,142,0.7555,2,1,0,0,1,0,0,1
EML-2026-00849,525,88,0.6621,4,0,0,2,1,1,1,1
EML-2026-00850,825,149,0.4479,2,0,0,5,0,0,0,1
EML-2026-00851,1107,173,0.8611,3,0,0,0,0,0,0,0
EML-2026-00852,896,159,0.2382,1,1,1,2,0,0,1,1
EML-2026-00853,353,67,0.9462,1,0,0,0,0,0,0,0
EML-2026-00854,616,101,0.201,3,0,1,4,0,0,0,1
EML-2026-00855,727,133,0.1127,0,0,0,0,0,0,0,0
EML-2026-00856,832,143,0.8565,1,0,0,0,0,0,0,0
EML-2026-00857,613,101,0.3082,0,0,0,0,0,1,0,0
EML-2026-00858,580,91,0.7202,0,0,1,0,0,0,0,0
EML-2026-00859,1316,212,0.7894,5,0,0,2,1,0,0,1
EML-2026-00860,850,141,0.8301,0,0,0,0,0,0,0,0
EML-2026-00861,826,137,0.9429,2,2,1,0,1,1,1,1
EML-2026-00862,527,82,0.3499,2,0,0,1,0,0,0,0
EML-2026-00863,470,86,0.7037,6,0,1,3,0,0,0,1
EML-2026-00864,781,156,0.1981,1,0,0,2,0,0,0,0
EML-2026-00865,887,164,0.4458,0,0,1,1,0,0,0,0
EML-2026-00866,708,132,0.8208,2,0,1,1,0,1,0,1
EML-2026-00867,851,142,0.4125,1,0,0,1,0,0,0,0
EML-2026-00868,860,144,0.6024,1,1,0,0,0,0,0,0
EML-2026-00869,960,162,0.5282,2,0,0,1,1,1,1,1
EML-2026-00870,401,79,0.6491,4,0,1,1,0,0,0,1
EML-2026-00871,572,93,0.927,1,0,0,0,1,0,0,0
EML-2026-00872,800,145,0.1474,1,0,0,0,0,0,0,0
EML-2026-00873,723,120,0.5879,0,0,0,1,1,1,1,1
EML-2026-00874,861,147,0.8336,0,0,0,0,0,1,0,0
EML-2026-00875,776,140,0.5092,0,0,0,0,0,0,1,0
EML-2026-00876,266,51,0.1667,2,0,0,0,0,0,0,0
EML-2026-00877,1045,203,0.5765,1,0,0,1,0,0,0,1
EML-2026-00878,594,95,0.3823,1,1,0,2,1,0,0,1
EML-2026-00879,464,72,0.2317,3,0,0,0,0,0,0,0
EML-2026-00880,982,164,0.8217,2,0,0,0,0,0,0,0
EML-2026-00881,835,161,0.5434,2,0,1,0,1,0,0,0
EML-2026-00882,1086,193,0.8933,1,0,1,1,1,1,0,1
EML-2026-00883,730,119,0.7851,1,0,0,0,0,0,0,0
EML-2026-00884,569,92,0.689,1,0,0,1,0,0,0,0
EML-2026-00885,747,144,0.1043,1,0,0,1,0,0,0,1
EML-2026-00886,433,86,0.4636,1,0,0,0,0,0,0,0
EML-2026-00887,427,70,0.2679,3,0,0,2,1,1,1,1
EML-2026-00888,512,92,0.8742,0,0,0,0,0,0,0,0
EML-2026-00889,1159,215,0.2484,0,0,0,0,1,0,0,0
EML-2026-00890,532,105,0.3432,1,0,1,0,0,1,0,0
EML-2026-00891,373,64,0.5393,1,1,0,1,1,1,0,1
EML-2026-00892,670,106,0.3239,2,0,0,4,1,1,0,1
EML-2026-00893,579,89,0.2784,0,0,0,1,1,1,1,1
EML-2026-00894,1002,171,0.6092,1,0,1,0,0,1,1,0
EML-2026-00895,1175,203,0.1756,0,0,0,1,0,0,1,1
EML-2026-00896,559,109,0.1494,4,0,0,0,0,1,0,0
EML-2026-00897,730,125,0.4164,0,0,0,0,0,0,0,0
EML-2026-00898,803,144,0.7126,4,0,0,1,1,1,0,1
EML-2026-00899,647,109,0.5716,3,0,0,0,0,0,0,0
EML-2026-00900,602,107,0.4594,0,0,0,0,0,0,0,0
EML-2026-00901,452,84,0.5809,0,0,0,1,0,0,0,0
EML-2026-00902,304,59,0.4106,1,0,0,0,0,0,0,0
EML-2026-00903,451,82,0.8957,0,0,0,0,0,0,1,0
EML-2026-00904,688,133,0.1467,1,1,1,1,0,1,0,1
EML-2026-00905,362,68,0.6724,1,0,0,1,0,0,0,0
EML-2026-00906,765,118,0.8576,4,0,1,0,0,0,0,1
EML-2026-00907,728,128,0.7833,0,0,0,1,0,0,0,1
EML-2026-00908,529,91,0.2564,0,0,0,0,0,0,0,0
EML-2026-00909,592,93,0.3515,2,0,0,0,0,0,0,0
EML-2026-00910,386,59,0.7095,1,1,0,0,0,0,0,0
EML-2026-00911,953,162,0.1716,3,0,1,3,1,0,0,1
EML-2026-00912,897,144,0.7901,0,0,2,0,0,0,0,0
EML-2026-00913,461,83,0.7111,2,0,0,1,1,0,0,1
EML-2026-00914,416,76,0.7202,0,0,0,0,0,0,0,0
EML-2026-00915,504,89,0.1852,2,0,0,2,1,0,0,1
EML-2026-00916,815,135,0.7101,0,0,0,0,0,1,0,0
EML-2026-00917,753,125,0.6778,2,0,0,0,0,0,0,0
EML-2026-00918,1027,187,0.8063,0,0,0,1,1,1,0,1
EML-2026-00919,1071,205,0.1354,3,0,1,3,0,0,0,1
EML-2026-00920,349,58,0.1196,0,0,0,0,0,0,0,0
EML-2026-00921,854,164,0.4171,1,0,1,4,0,0,1,1
EML-2026-00922,1004,171,0.2265,0,0,1,0,0,0,0,0
EML-2026-00923,627,103,0.5746,3,0,1,0,0,0,1,1
EML-2026-00924,703,116,0.8797,1,0,0,1,0,0,0,1
EML-2026-00925,616,100,0.4328,0,0,0,0,0,0,0,0
EML-2026-00926,626,99,0.8182,1,0,0,0,0,0,0,0
EML-2026-00927,902,156,0.1002,2,0,0,0,0,1,0,0
EML-2026-00928,1297,212,0.2432,5,0,0,0,0,0,1,1
EML-2026-00929,1149,193,0.1259,3,1,2,0,1,1,0,1
EML-2026-00930,539,102,0.3789,0,0,1,0,0,1,0,0
EML-2026-00931,731,145,0.872,1,0,1,0,0,0,0,0
EML-2026-00932,530,97,0.1824,2,1,1,0,0,0,0,1
EML-2026-00933,549,96,0.6154,2,0,0,1,0,1,0,1
EML-2026-00934,692,116,0.4838,3,1,0,2,1,0,0,1
EML-2026-00935,494,78,0.8977,1,0,0,0,0,0,0,0
EML-2026-00936,522,98,0.2041,1,0,0,1,0,0,0,0
EML-2026-00937,724,139,0.2802,0,0,1,0,0,0,0,0
EML-2026-00938,849,131,0.1251,1,0,0,3,1,0,1,1
EML-2026-00939,791,153,0.4688,1,1,0,2,0,0,0,0
EML-2026-00940,844,147,0.3362,3,1,0,3,1,1,0,1
EML-2026-00941,396,67,0.8394,0,0,0,1,0,0,1,0
EML-2026-00942,534,91,0.6142,2,1,0,2,0,1,0,1
EML-2026-00943,719,140,0.622,2,0,1,1,1,0,0,1
EML-2026-00944,1036,203,0.5521,2,0,0,1,0,0,1,1
EML-2026-00945,1523,295,0.1781,1,0,0,0,0,0,0,0
EML-2026-00946,742,126,0.4783,2,0,0,0,0,1,0,0
EML-2026-00947,868,149,0.9496,1,0,0,2,0,0,0,0
EML-2026-00948,429,80,0.8099,1,0,0,1,0,0,0,1
EML-2026-00949,909,152,0.8594,3,0,2,0,0,1,1,1
EML-2026-00950,1401,224,0.7997,1,0,0,0,1,0,0,1
EML-2026-00951,533,105,0.1876,5,0,0,2,1,1,1,1
EML-2026-00952,579,100,0.2933,5,1,0,0,1,1,0,1
EML-2026-00953,913,151,0.1027,1,0,0,0,0,0,0,0
EML-2026-00954,716,133,0.358,1,1,0,2,0,0,0,1
EML-2026-00955,295,54,0.1923,0,0,0,1,1,0,0,0
EML-2026-00956,541,91,0.5019,0,0,0,1,0,0,0,0
EML-2026-00957,1173,184,0.6756,1,1,1,3,1,1,1,1
EML-2026-00958,590,94,0.8433,0,0,0,0,0,0,0,0
EML-2026-00959,590,100,0.7368,1,0,0,1,0,0,0,0
EML-2026-00960,940,154,0.8978,4,0,0,0,0,1,1,1
EML-2026-00961,752,135,0.1458,1,0,0,0,0,0,0,0
EML-2026-00962,628,105,0.1104,1,0,1,4,1,1,0,1
EML-2026-00963,515,90,0.6621,1,0,1,0,0,0,0,0
EML-2026-00964,1825,345,0.3459,0,0,0,1,0,0,0,0
EML-2026-00965,1048,173,0.3155,0,0,1,0,0,0,0,0
EML-2026-00966,794,136,0.3813,2,0,1,0,0,0,0,0
EML-2026-00967,864,156,0.3293,3,0,1,4,0,1,1,1
EML-2026-00968,628,98,0.5347,1,0,0,1,1,0,0,0
EML-2026-00969,799,158,0.4741,1,0,0,2,1,0,0,1
EML-2026-00970,602,109,0.5356,0,0,0,2,0,0,0,0
EML-2026-00971,517,101,0.6718,2,0,1,1,1,0,1,1
EML-2026-00972,810,131,0.4291,3,0,0,1,1,1,1,1
EML-2026-00973,632,104,0.3136,3,0,0,3,0,1,0,1
EML-2026-00974,776,141,0.2413,1,0,0,2,0,0,0,0
EML-2026-00975,832,138,0.3971,1,0,0,0,0,0,0,0
EML-2026-00976,791,141,0.7305,0,1,0,0,0,0,0,0
EML-2026-00977,502,81,0.7432,3,1,1,0,1,0,0,1
EML-2026-00978,558,98,0.6669,1,0,0,0,0,0,0,0
EML-2026-00979,586,104,0.2989,1,0,1,0,0,1,0,0
EML-2026-00980,1002,156,0.5999,4,1,0,2,0,1,0,1
EML-2026-00981,933,173,0.5851,0,0,0,0,0,0,0,0
EML-2026-00982,545,105,0.5116,1,1,0,4,1,0,1,1
EML-2026-00983,393,66,0.5675,0,0,0,1,0,0,0,0
EML-2026-00984,1554,240,0.518,1,0,0,0,0,0,0,0
EML-2026-00985,829,148,0.5806,3,0,0,0,1,1,0,1
EML-2026-00986,373,73,0.7082,0,0,0,0,0,0,0,0
EML-2026-00987,575,104,0.1932,0,0,1,1,1,1,1,1
EML-2026-00988,968,168,0.7372,2,0,0,0,0,0,0,0
EML-2026-00989,1394,265,0.2155,0,0,0,0,0,0,0,0
EML-2026-00990,1348,225,0.1566,2,0,0,1,1,1,0,1
EML-2026-00991,817,125,0.9297,2,0,0,1,1,0,0,1
EML-2026-00992,710,125,0.9134,2,0,0,0,1,1,0,1
EML-2026-00993,436,78,0.1514,0,0,0,0,0,0,0,0
EML-2026-00994,732,130,0.4768,5,1,0,1,1,0,0,1
EML-2026-00995,458,88,0.2583,1,0,0,0,0,0,0,0
EML-2026-00996,560,88,0.5125,0,1,0,1,0,0,0,0
EML-2026-00997,963,171,0.8057,2,0,1,0,1,1,0,1
EML-2026-00998,601,107,0.908,0,1,0,0,0,0,0,0
EML-2026-00999,635,106,0.6391,4,1,0,3,1,0,1,1
EML-2026-01000,647,114,0.4008,0,0,1,1,0,1,0,0
